step,reward_mean,kl,mean_length
5303,10.0,0.2181168645620346,224.375
5304,10.0,0.2383318692445755,225.25
5305,6.875,0.3128349483013153,157.75
5306,10.0,0.43007051944732666,212.875
5307,1.5,0.5068056583404541,552.25
5308,6.6875,0.18102112412452698,395.75
5309,6.625,0.20856891572475433,325.375
5310,7.5,0.23562343418598175,474.625
5311,8.8125,0.24693502485752106,455.875
5312,7.4375,0.22499150037765503,642.625
5313,9.46875,0.1111271008849144,306.25
5314,7.9375,0.27371329069137573,296.125
5315,8.625,0.3290500044822693,198.625
5316,4.65625,0.31044602394104004,349.75
5317,4.5,0.3367915749549866,454.625
5318,10.0,0.203786239027977,249.5
5319,9.1875,0.31073251366615295,269.375
5320,5.125,0.26785770058631897,390.125
5321,10.0,0.23402144014835358,205.0
5322,9.875,0.4644794464111328,290.5
5323,8.8125,0.28444889187812805,443.75
5324,4.5,0.2088327407836914,322.0
5325,5.875,0.15782520174980164,364.375
5326,9.3125,0.27013805508613586,318.375
5327,5.375,0.26077911257743835,330.625
5328,7.03125,0.31945812702178955,462.5
5329,4.6875,0.222189798951149,409.125
5330,10.0,0.25227388739585876,317.375
5331,10.0,0.34960508346557617,334.25
5332,10.0,0.29343149065971375,244.75
5333,4.5625,0.3331255614757538,494.0
5334,2.5,0.1354314535856247,557.625
5335,10.0,0.2073296755552292,284.0
5336,4.3125,0.20359860360622406,476.75
5337,7.96875,0.18391360342502594,229.125
5338,6.78125,0.34123000502586365,490.875
5339,8.8125,0.15768837928771973,371.5
5340,6.5625,0.20799651741981506,471.0
5341,6.0,0.26143449544906616,530.75
5342,9.3125,0.18746280670166016,301.125
5343,7.75,0.29602500796318054,250.75
5344,10.0,0.3660028874874115,285.75
5345,10.0,0.1838545799255371,277.0
5346,5.3125,0.2709815800189972,487.75
5347,9.875,0.14801478385925293,171.25
5348,9.3125,0.4996615946292877,355.625
5349,9.3125,0.23925359547138214,270.625
5350,5.34375,0.3179000914096832,357.625
5351,9.3125,0.2496027648448944,198.875
5352,6.1875,0.32340121269226074,322.5
5353,10.0,0.2969759702682495,239.875
5354,10.0,0.4033532440662384,223.5
5355,9.3125,0.32289302349090576,219.0
5356,3.875,0.38656267523765564,409.75
5357,4.6875,0.22908996045589447,464.125
5358,10.0,0.317923903465271,305.875
5359,9.3125,0.2939281463623047,361.875
5360,4.625,0.19350896775722504,593.875
5361,7.40625,0.20495785772800446,265.375
5362,6.5625,0.3499535024166107,253.0
5363,9.3125,0.3006979823112488,330.875
5364,5.46875,0.29547277092933655,531.25
5365,5.75,0.19937680661678314,234.375
5366,5.1875,0.23029419779777527,268.25
5367,7.9375,0.35353991389274597,314.75
5368,9.3125,0.24885478615760803,337.625
5369,9.3125,0.17105528712272644,308.125
5370,5.9375,0.24620458483695984,413.875
5371,7.3125,0.22094854712486267,279.0
5372,3.75,0.39037424325942993,322.75
5373,6.5625,0.2675093412399292,342.75
5374,4.5,0.2698836028575897,292.75
5375,8.625,0.2580505907535553,354.125
5376,5.84375,0.24439093470573425,376.875
5377,10.0,0.3024810254573822,325.25
5378,4.03125,0.26554617285728455,502.875
5379,5.65625,0.2178954929113388,409.125
5380,6.4375,0.2039862424135208,432.625
5381,10.0,0.19762499630451202,211.5
5382,10.0,0.40222322940826416,190.5
5383,10.0,0.2853366732597351,207.875
5384,10.0,0.19690890610218048,332.5
5385,7.9375,0.14704972505569458,318.75
5386,10.0,0.3077569007873535,179.25
5387,4.5,0.5273488759994507,378.5
5388,9.1875,0.27850574254989624,254.625
5389,8.5,0.27831771969795227,363.875
5390,6.625,0.2570790946483612,410.125
5391,8.96875,0.23664094507694244,283.0
5392,4.5,0.2962437570095062,408.75
5393,5.75,0.25542816519737244,182.5
5394,3.875,0.433092325925827,301.25
5395,9.875,0.35314568877220154,219.0
5396,10.0,0.33115845918655396,242.875
5397,8.625,0.19278183579444885,309.5
5398,10.0,0.27658000588417053,273.25
5399,5.9375,0.2785889208316803,433.375
5400,4.3125,0.21328073740005493,495.25
5401,9.3125,0.24228385090827942,325.875
5402,10.0,0.1875985711812973,186.625
5403,8.25,0.4481799900531769,254.375
5404,10.0,0.3411118686199188,297.25
5405,7.9375,0.26673954725265503,544.75
5406,9.3125,0.19875894486904144,319.75
5407,9.875,0.24675731360912323,287.125
5408,3.3125,0.28457027673721313,550.375
5409,10.0,0.1642993986606598,269.625
5410,10.0,0.2386433333158493,196.375
5411,9.3125,0.33425748348236084,260.75
5412,9.3125,0.31968632340431213,292.0
5413,10.0,0.33881765604019165,323.375
5414,2.375,0.19437837600708008,696.625
5415,8.9375,0.12925733625888824,424.125
5416,7.9375,0.20447494089603424,327.0
5417,3.125,0.2404363453388214,479.0
5418,10.0,0.242549329996109,202.0
5419,10.0,0.3807663321495056,247.75
5420,7.125,0.3891114890575409,194.5
5421,5.1875,0.3390415906906128,488.5
5422,6.71875,0.15595924854278564,348.375
5423,6.625,0.21657291054725647,587.75
5424,9.3125,0.22218771278858185,259.0
5425,10.0,0.2043846845626831,248.875
5426,7.71875,0.4131263494491577,342.375
5427,10.0,0.21582350134849548,184.25
5428,10.0,0.3320079743862152,297.125
5429,2.625,0.2821337878704071,585.625
5430,5.1875,0.13398824632167816,315.25
5431,9.3125,0.3492193818092346,257.125
5432,10.0,0.29074370861053467,246.375
5433,10.0,0.36607590317726135,320.625
5434,4.5,0.2935793995857239,274.875
5435,5.5,0.45589855313301086,308.125
5436,8.25,0.32459110021591187,301.875
5437,9.3125,0.309414267539978,253.25
5438,8.625,0.3944283127784729,337.125
5439,3.75,0.302592009305954,478.5
5440,7.59375,0.19636216759681702,375.125
5441,9.375,0.2263006567955017,406.125
5442,4.65625,0.16046440601348877,366.75
5443,8.28125,0.3037353754043579,264.125
5444,7.6875,0.36788415908813477,338.25
5445,4.5,0.3330003023147583,407.125
5446,3.46875,0.16749811172485352,604.75
5447,10.0,0.1520877629518509,291.25
5448,6.625,0.32729995250701904,332.0
5449,10.0,0.23085400462150574,234.0
5450,10.0,0.4290405511856079,307.875
5451,7.8125,0.16564883291721344,312.125
5452,8.6875,0.19730770587921143,490.125
5453,6.03125,0.15768392384052277,331.375
5454,4.6875,0.36692580580711365,424.625
5455,3.25,0.2758773863315582,607.875
5456,9.3125,0.18546323478221893,376.5
5457,10.0,0.2259225845336914,262.375
5458,6.9375,0.409247487783432,333.5
5459,4.5,0.3207380771636963,488.0
5460,6.4375,0.22003401815891266,223.625
5461,10.0,0.30040860176086426,204.0
5462,7.46875,0.407741516828537,321.125
5463,6.625,0.24309085309505463,454.75
5464,5.875,0.25597235560417175,424.25
5465,2.78125,0.33282703161239624,616.5
5466,9.0,0.1799563318490982,325.375
5467,5.8125,0.2914835512638092,292.25
5468,8.3125,0.32665446400642395,291.5
5469,3.875,0.22599199414253235,462.375
5470,9.3125,0.29963424801826477,411.5
5471,3.59375,0.24133174121379852,439.375
5472,3.25,0.23419304192066193,412.875
5473,9.3125,0.19723813235759735,208.0
5474,8.8125,0.3512703478336334,271.375
5475,9.6875,0.33243826031684875,391.125
5476,8.78125,0.23955224454402924,277.0
5477,7.3125,0.2633684277534485,485.75
5478,9.3125,0.17401055991649628,304.5
5479,10.0,0.29151245951652527,216.25
5480,7.9375,0.43187427520751953,338.0
5481,7.9375,0.15225768089294434,329.75
5482,10.0,0.3312379717826843,204.375
5483,8.625,0.5048604607582092,352.125
5484,10.0,0.24665163457393646,179.75
5485,4.5,0.5430315732955933,492.75
5486,5.1875,0.15571391582489014,367.0
5487,9.3125,0.1976010501384735,292.25
5488,10.0,0.2774515450000763,342.75
5489,9.3125,0.3064056634902954,245.125
5490,4.53125,0.21156390011310577,407.875
5491,9.3125,0.18618683516979218,305.75
5492,10.0,0.28648456931114197,325.625
5493,6.28125,0.28974753618240356,340.5
5494,8.6875,0.177312433719635,393.875
5495,7.9375,0.27578842639923096,307.25
5496,10.0,0.30779829621315,231.75
5497,6.75,0.1959465593099594,462.125
5498,10.0,0.16761240363121033,359.5
5499,10.0,0.20364205539226532,425.625
5500,3.25,0.18350638449192047,383.5
5501,9.46875,0.20219795405864716,343.375
5502,4.5,0.21872390806674957,390.0
5503,3.5,0.26777487993240356,430.625
5504,10.0,0.22845576703548431,213.625
5505,6.5625,0.287921279668808,260.25
5506,10.0,0.22903640568256378,155.875
5507,3.65625,0.4774315655231476,433.5
5508,10.0,0.26414188742637634,202.5
5509,4.5,0.34724152088165283,339.5
5510,8.25,0.30591556429862976,414.375
5511,10.0,0.19719377160072327,209.625
5512,7.3125,0.3933474123477936,342.0
5513,9.75,0.2173323631286621,244.875
5514,7.5625,0.2959724962711334,330.875
5515,3.0625,0.2684062421321869,552.375
5516,5.34375,0.1345296949148178,467.375
5517,10.0,0.2090909630060196,298.875
5518,9.75,0.17942100763320923,175.75
5519,6.6875,0.37869733572006226,468.625
5520,10.0,0.17848561704158783,199.25
5521,10.0,0.24633122980594635,279.5
5522,9.875,0.15073098242282867,284.75
5523,5.1875,0.3489983081817627,443.25
5524,5.5,0.2607995867729187,596.625
5525,9.46875,0.18602482974529266,323.875
5526,7.9375,0.2722674012184143,294.125
5527,9.3125,0.19093894958496094,285.125
5528,5.625,0.34119486808776855,373.25
5529,9.3125,0.2769170105457306,239.875
5530,5.9375,0.29057586193084717,443.375
5531,3.125,0.1771775335073471,495.5
5532,10.0,0.16173580288887024,195.375
5533,4.6875,0.5323286652565002,401.875
5534,10.0,0.23493435978889465,344.625
5535,10.0,0.3658154308795929,357.5
5536,5.875,0.14776822924613953,486.875
5537,5.1875,0.27019262313842773,442.375
5538,7.71875,0.26730525493621826,542.25
5539,5.0,0.21157771348953247,359.125
5540,7.375,0.19498567283153534,636.125
5541,4.5,0.13668310642242432,308.0
5542,10.0,0.23440411686897278,287.125
5543,5.1875,0.3119998574256897,290.5
5544,4.0,0.34175440669059753,556.5
5545,10.0,0.1633026897907257,582.5
5546,9.3125,0.11502570658922195,215.0
5547,4.25,0.4139564335346222,331.375
5548,8.0,0.2565326690673828,405.0
5549,7.25,0.19129182398319244,231.75
5550,10.0,0.3013330101966858,229.0
5551,5.28125,0.47113266587257385,343.25
5552,8.6875,0.384599506855011,403.625
5553,2.125,0.15747177600860596,587.375
5554,7.9375,0.1378413289785385,265.25
5555,6.03125,0.34211266040802,338.375
5556,10.0,0.2573806941509247,272.25
5557,3.25,0.3220464885234833,520.875
5558,9.3125,0.18185113370418549,276.25
5559,6.03125,0.22399236261844635,449.5
5560,10.0,0.2108433097600937,226.25
5561,7.5625,0.34378740191459656,327.125
5562,5.1875,0.3113436996936798,412.0
5563,10.0,0.28231826424598694,245.25
5564,10.0,0.3837524950504303,254.375
5565,8.78125,0.3358413875102997,261.5
5566,5.1875,0.38298121094703674,382.625
5567,9.3125,0.29706454277038574,287.25
5568,5.875,0.335130900144577,410.125
5569,5.25,0.25909197330474854,522.75
5570,6.6875,0.23611785471439362,515.875
5571,7.625,0.16746778786182404,241.125
5572,10.0,0.5051685571670532,266.875
5573,7.9375,0.20122572779655457,294.75
5574,8.625,0.2788752317428589,186.0
5575,10.0,0.5132498741149902,307.75
5576,7.25,0.1628139168024063,368.625
5577,7.3125,0.2165301889181137,369.375
5578,10.0,0.20984692871570587,281.375
5579,5.1875,0.3401513397693634,265.25
5580,9.6875,0.18174998462200165,386.0
5581,5.6875,0.24442611634731293,438.875
5582,7.6875,0.21189364790916443,397.25
5583,10.0,0.20746049284934998,261.25
5584,5.0625,0.30665409564971924,382.5
5585,8.625,0.14707151055335999,272.0
5586,4.125,0.45024341344833374,399.75
5587,6.5625,0.16099704802036285,276.625
5588,5.875,0.24536725878715515,247.125
5589,8.8125,0.3589223027229309,356.375
5590,8.625,0.18854500353336334,481.125
5591,9.3125,0.2075890749692917,271.875
5592,10.0,0.22379165887832642,262.5
5593,6.4375,0.2965078055858612,492.375
5594,10.0,0.15049684047698975,194.125
5595,4.0625,0.309946745634079,444.875
5596,9.3125,0.2063201367855072,228.625
5597,4.5625,0.3785889744758606,379.0
5598,6.5625,0.2084244042634964,403.875
5599,7.375,0.2696017622947693,404.625
5600,7.9375,0.24683162569999695,444.625
5601,10.0,0.22229935228824615,433.0
5602,4.0,0.23457008600234985,524.875
5603,10.0,0.17709149420261383,291.375
5604,9.5,0.3615179657936096,272.125
5605,6.75,0.3105175495147705,424.125
5606,10.0,0.22848637402057648,307.625
5607,10.0,0.2443079650402069,256.625
5608,7.9375,0.14529410004615784,224.125
5609,5.5625,0.39113637804985046,400.875
5610,9.3125,0.23148733377456665,299.625
5611,5.875,0.19109967350959778,240.875
5612,9.3125,0.29271262884140015,315.25
5613,7.25,0.27600711584091187,267.375
5614,7.9375,0.31011372804641724,289.25
5615,2.75,0.3631591200828552,619.875
5616,5.0625,0.14919108152389526,554.0
5617,3.25,0.2480599582195282,526.375
5618,10.0,0.2239978313446045,322.875
5619,5.25,0.17405502498149872,265.625
5620,5.875,0.2904170751571655,399.625
5621,5.875,0.2684849500656128,352.75
5622,10.0,0.2571290135383606,296.0
5623,8.5,0.2407289445400238,296.5
5624,3.6875,0.22181683778762817,548.25
5625,9.3125,0.22352875769138336,328.875
5626,4.4375,0.24651527404785156,526.0
5627,10.0,0.13727280497550964,359.375
5628,10.0,0.23217889666557312,296.75
5629,8.625,0.20439940690994263,251.75
5630,4.5625,0.25100475549697876,490.75
5631,3.375,0.1731623411178589,211.125
5632,5.0625,0.313556969165802,496.75
5633,5.0,0.17151154577732086,445.125
5634,10.0,0.18912146985530853,261.5
5635,10.0,0.32136520743370056,176.5
5636,6.75,0.33714213967323303,375.375
5637,6.5625,0.3315132260322571,287.625
5638,5.1875,0.33139315247535706,558.25
5639,2.625,0.21945840120315552,578.75
5640,5.03125,0.219684436917305,460.625
5641,10.0,0.2638143002986908,339.125
5642,3.40625,0.1664799004793167,582.25
5643,10.0,0.2521185576915741,352.875
5644,4.5,0.1934804916381836,353.625
5645,10.0,0.16802917420864105,417.25
5646,4.375,0.12610609829425812,387.5
5647,9.3125,0.22009727358818054,272.875
5648,5.1875,0.31768378615379333,264.875
5649,10.0,0.2702876925468445,235.0
5650,9.5,0.23762060701847076,409.875
5651,5.875,0.24990525841712952,369.125
5652,7.3125,0.21130387485027313,456.5
5653,10.0,0.19254238903522491,283.375
5654,9.3125,0.2752564549446106,345.875
5655,5.875,0.19632671773433685,346.125
5656,2.0,0.26561856269836426,594.625
5657,4.25,0.17734591662883759,482.75
5658,3.5,0.16213034093379974,379.625
5659,10.0,0.20649121701717377,245.125
5660,10.0,0.2843727469444275,257.0
5661,9.3125,0.20901454985141754,309.875
5662,9.3125,0.22648905217647552,337.875
5663,8.625,0.26078155636787415,294.0
5664,6.6875,0.2980947494506836,431.625
5665,7.25,0.18043754994869232,274.5
5666,7.25,0.4398666024208069,490.75
5667,8.0,0.15623262524604797,378.125
5668,8.40625,0.15609857439994812,335.375
5669,7.65625,0.2436310350894928,432.25
5670,6.5625,0.2025936394929886,341.375
5671,10.0,0.35307109355926514,274.875
5672,7.9375,0.3195500075817108,300.875
5673,10.0,0.30062898993492126,204.75
5674,10.0,0.3696921169757843,198.375
5675,9.5,0.4744364023208618,274.0
5676,10.0,0.3431187570095062,307.25
5677,10.0,0.36650657653808594,216.25
5678,10.0,0.39885213971138,264.875
5679,4.5625,0.3539455235004425,259.0
5680,6.5625,0.3902387320995331,408.75
5681,9.46875,0.34689050912857056,329.0
5682,9.0,0.3405780792236328,270.75
5683,9.3125,0.23299020528793335,260.625
5684,8.625,0.2200864553451538,187.375
5685,5.4375,0.43521741032600403,584.375
5686,7.40625,0.18557848036289215,255.5
5687,7.9375,0.3367600440979004,345.5
5688,3.4375,0.2311873584985733,587.625
5689,9.3125,0.16869951784610748,269.625
5690,8.625,0.21646036207675934,342.625
5691,9.625,0.20048943161964417,397.625
5692,4.5,0.15761913359165192,346.625
5693,3.875,0.301649808883667,589.875
5694,9.3125,0.1627088338136673,283.375
5695,10.0,0.30648934841156006,240.625
5696,5.875,0.22204309701919556,464.375
5697,10.0,0.20513886213302612,297.25
5698,3.25,0.17818470299243927,476.875
5699,10.0,0.19524046778678894,236.625
5700,5.25,0.3094600737094879,388.875
5701,5.1875,0.29927846789360046,390.625
5702,7.9375,0.23725751042366028,257.875
5703,5.1875,0.2281465083360672,332.625
5704,8.78125,0.2502706050872803,367.625
5705,8.875,0.20465458929538727,208.875
5706,5.1875,0.38732150197029114,312.125
5707,9.3125,0.3179788589477539,280.0
5708,10.0,0.4205975830554962,300.375
5709,9.0625,0.1707901507616043,451.0
5710,10.0,0.16904141008853912,295.25
5711,7.875,0.26252618432044983,234.125
5712,9.375,0.38163629174232483,333.0
5713,5.6875,0.19920766353607178,337.125
5714,5.1875,0.28019970655441284,418.25
5715,7.25,0.26386627554893494,417.375
5716,10.0,0.21107472479343414,244.625
5717,10.0,0.2534412443637848,375.625
5718,8.3125,0.30958816409111023,248.625
5719,4.71875,0.31656140089035034,491.875
5720,4.875,0.20942775905132294,495.875
5721,7.875,0.23371654748916626,278.625
5722,2.875,0.2151743322610855,627.625
5723,10.0,0.20190486311912537,227.125
5724,5.5,0.34732240438461304,382.125
5725,8.78125,0.27388888597488403,289.5
5726,4.96875,0.33968910574913025,291.75
5727,5.0,0.3253081142902374,412.5
5728,9.0,0.2923523783683777,293.5
5729,3.875,0.2569950222969055,604.0
5730,5.25,0.22716635465621948,520.875
5731,10.0,0.24297645688056946,280.25
5732,4.5,0.23843929171562195,222.125
5733,10.0,0.30889397859573364,297.5
5734,10.0,0.2832399308681488,218.0
5735,10.0,0.29502081871032715,228.375
5736,5.875,0.4067750871181488,472.625
5737,7.9375,0.1874607652425766,385.25
5738,5.1875,0.24559763073921204,320.5
5739,8.28125,0.22777460515499115,311.375
5740,10.0,0.18198423087596893,230.125
5741,4.5,0.207644984126091,396.75
5742,5.75,0.3078480362892151,550.125
5743,3.875,0.1635163277387619,503.25
5744,9.3125,0.17348763346672058,368.875
5745,10.0,0.3059462308883667,183.75
5746,10.0,0.4439440369606018,176.875
5747,6.875,0.4560669958591461,347.75
5748,6.5625,0.27839896082878113,468.5
5749,6.5625,0.24464188516139984,251.375
5750,10.0,0.32302722334861755,261.125
5751,4.09375,0.3337695300579071,459.5
5752,10.0,0.25173553824424744,296.75
5753,7.0625,0.3390207588672638,334.25
5754,10.0,0.3391207456588745,372.625
5755,2.8125,0.2591710388660431,620.75
5756,10.0,0.14638976752758026,371.25
5757,7.1875,0.22469370067119598,326.875
5758,4.125,0.19831940531730652,338.0
5759,5.875,0.18993376195430756,432.875
5760,7.6875,0.2311372607946396,303.25
5761,7.9375,0.218095064163208,145.625
5762,10.0,0.3958815336227417,242.625
5763,7.25,0.3374875783920288,363.75
5764,9.3125,0.17186668515205383,166.125
5765,8.6875,0.3788852393627167,491.25
5766,9.46875,0.18761104345321655,260.875
5767,7.9375,0.21440716087818146,289.0
5768,9.3125,0.2763044238090515,270.125
5769,7.0,0.39526811242103577,346.25
5770,8.625,0.2730339467525482,260.375
5771,9.875,0.26950448751449585,223.125
5772,5.875,0.3278663754463196,391.125
5773,10.0,0.19837898015975952,353.375
5774,4.5,0.2602233290672302,305.125
5775,9.46875,0.2758387327194214,353.75
5776,3.40625,0.24696826934814453,488.75
